ID,Course Code,Course Title,Credit Hours,Faculty,School,Lecture Hours,Tutorial Hours,Lab Hours,Student Type,Elective
2332,ECE722,Project-Based Learning in Wireless Communication Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2333,ECE532,Image and Video Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2334,ECE533,Introduction to Computer Vision,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2335,ECE534,Fundamentals of Audio and speech signal Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2336,ECE536,Audio signal Processing Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2337,ECE535,Image and Video Processing lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2338,CSE543,Introduction to Machine Learning,3,Faculty of Engineering and Applied Sciences,---,0,0,0,PG,FALSE
2339,CSE537,Cognitive Robotics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2340,ECE645,Digital Image Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2341,ECE646,Computer Vision,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2342,ECE647,Audio and speech signal Processing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2343,ECE648,Advanced Mathematics and Statistics II,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2344,ECE649,Advanced Topics in computer vision,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2345,ECE650,Computing in Robotics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2346,ECE653,Image and Video Processing Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2347,ECE654,Computer vision Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2348,CSE655,Robotics Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2349,ECE698,Computer Vision and Multimedia Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2350,CSE697,Parallel Processor Architecture,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2351,CSE676,"Deep Learning for Computer Vision, Speech, and Language                                   ",3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2352,CSE687,Applied Machine Learning for Image Analysis,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2353,ECE651,Mobile Robots and Vision Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2354,ECE652,Intelligent Robots,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2355,ECE723,Project-Based Learning in Computer Vision &Multimedia,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2356,ECE537,Introduction to WPT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2357,ECE538,Electromagnetic Coupling,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2358,ECE540,Electronics for Wireless Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2359,ECE541,Antennas Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2360,ECE539,Introduction to WPT Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2361,ECE660,Low frequency and CMOS oscillators design,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2362,ECE542,Electronics for Wireless Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2363,ECE543,Radio Frequency Electronics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2364,ECE544,Antennas Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2365,ECE545,Electromagnetic Fields and Waves,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2366,ECE546,Modern Energy Storage,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2367,ECE547,Advanced Radio Frequency Circuits,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2368,ECE548,Advanced Antenna Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2369,ECE549,Microwave Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2370,ECE550,Selected Topics in WPT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2371,ECE655,Advanced Topics in Wireless Power Transfer Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2372,ECE656,Non-radiative Coupling,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2373,ECE657,Radiative Electromagnetic Coupling,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2374,ECE658,Electronics for wireless systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2375,ECE659,Wireless Power Transfer Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2376,ECE661,Wireless Power Transfer in Wireless Communication Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2377,ECE662,Optimization Techniques in Wireless Power Transfer Communication Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2378,ECE663,Advanced Topics in Wireless Power Transfer Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2379,ECE664,Wireless Power Transfer Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,UG,FALSE
2380,ECE665,Advanced Design Software in Electronics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2381,ECE666,Wireless Sensor Networks With Wireless Power Transfer,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2382,ECE667,CMOS Integrated Circuit Design for Wireless Power Transfer,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2383,ECE668,Fundamentals of Power Management Integrated Circuits for VLSI Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2384,ECE669,Advanced Design Software in Electromagnetics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2385,ECE670,Recent Topics in Wireless Power Transfer in Wireless Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2386,ECE671,Selected Topics in WPT,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2387,ECE673,Digital Design and Validation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2388,CSE691,Embedded Operating Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2389,ECE674,DSP in Embedded Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2390,ECE675,Programmable System-on-Chip,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2391,CSE692,Embedded Software,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2392,CSE693,Embedded Software Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2393,ECE677,Embedded Hardware Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2394,ECE678,Embedded Systems Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2395,ECE679,CMOS VLSI Design,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2396,CSE694,Algorithms to Architectures,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2397,ECE680,Sensor Based Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2398,CSE695,Embedded Machine Vision,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2399,CSE646,Neural Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2400,CSE696,Hardware Architectures for Deep Learning,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2401,ECE681,Selected Topics in Embedded Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2402,ECE676,Embedded Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2403,ECE727,Project-Based Learning in Embedded Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2404,ECE562,Optoelectronic Devices,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2405,ECE563,Optical Communications Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2406,ECE564,Design of Integrated circuits for Optical Communications,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2407,ECE565,Introduction to Nanomaterials,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2408,ECE566,Introduction to Nanomaterials lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2409,ECE567,Optical Communications Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2410,ECE568,Introduction to Silicon Photonics Waveguides,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2411,ECE569,Introduction to Nanoelectronic Systems Design,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2412,ECE570,Introduction to Integrated Circuits Technology,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2413,ECE571,Semiconductor Devices principles,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2414,ECE682,Advanced Optical Communications Systems,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2415,ECE683,Silicon Photonics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2416,ECE686,Design of Integrated Circuits for Optical Communications Description,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2417,ECE687,Nanoelectronics System Design,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2418,ECE691,Nanoscale Numerical Electromagnetic,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2419,ECE693,Silicon Photonics Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2420,ECE694,Design of Integrated circuits for Optical Communications Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2421,ECE696,Introduction to Nanomaterials Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2422,ECE695,NEP Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2423,ECE684,Fundamentals of Photonic Crystals,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2424,ECE685,Plasmonics and Metamaterials,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2425,ECE688,Principles and Models of Semiconductor Devices,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2426,ECE689,Integrated Circuits Technology,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2427,ECE692,Nanoantennas,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2428,ECE728,Project-Based Learning in Nanoelectronics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2429,CSE535,Introduction to Computational Neuroscience,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2430,CSE536,Fundamentals to Cognitive Science,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2431,CSE538,Fundamentals of Neural Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2432,CSE539,Programming Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2433,CSE547,Cognitive Robotics Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2434,CSE540,Brain-Based Robots,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2435,CSE541,Brain Imaging,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2436,CSE544,Graph Theoretic Models of Brain Networks,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2437,CSE545,Data Analysis Approaches in Neuroscience,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2438,CSE546,Simulation and Implementation of Wearable EEG Devices,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2439,CSE542,Foundations of Modeling and Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2440,CSE548,Selected Topics in NCR,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2441,CSE558,Fundamentals of Parallel Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2442,CSE642,Introduction to Computational Neuroscience,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2443,CSE643,Computational Methods of Cognition,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2444,CSE644,Introduction to Cognitive Science,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2445,CSE645,Cognitive Robotics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2446,CSE647,Brain-Based Robots,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2447,CSE650,EEG-based BCI Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2448,CSE648,Programming Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2449,CSE649,Brain Imaging Techniques,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2450,CSE652,Graph Theoretic Models of Brain Networks,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2451,CSE653,Data Analysis Approaches in Neuroscience,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2452,CSE654,Simulation and Implementation of Wearable EEG Devices,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2453,CSE658,Continuous Systems Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2454,CSE656,Selected Topics in NCR,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2455,CSE727,Project-Based Learning in Neural Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2456,CSE728,Project-Based Learning in Neuro-Cognitive Robotics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2457,NCR624,M. Sc. Thesis,18,Faculty of Engineering and Applied Sciences,---,0,0,0,PG,FALSE
2458,LRA114,English course for provisionals,0,---,---,0,0,0,UG,FALSE
2459,CSE550,Simulation Fundamentals,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2460,CSE551,Design of Simulation Experiments,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2461,CSE553,Modeling and Simulation General Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2462,CSE554,Modeling and Simulation Specialized Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2463,CSE555,Stochastic Modeling,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2464,CSE556,Operations Research,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2465,CSE657,Mathematical Modeling,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2466,CSE659,Discrete Event Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2467,CSE660,Advanced Analysis for Modeling and Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2468,CSE661,Systems Dynamics Modeling and Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2469,CSE662,Software Project Management,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2470,CSE663,Continuous System Simulation Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2471,CSE664,Discrete Event Simulation Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2472,CSE665,Systems Dynamics Simulation Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2473,CSE666,Modeling and Simulation Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,UG,FALSE
2474,CSE667,Stochastic Processes,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2475,CSE668,Queueing Theory,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2476,CSE669,Finite Element Method,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2477,CSE671,Multivariate Data Analysis,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2478,CSE672,Design of Experiments,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2479,CSE723,Project-Based Learning in Discrete Event Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,UG,FALSE
2480,CSE724,Project-Based Learning in Systems Dynamics Modeling and Simulation,3,Faculty of Engineering and Applied Sciences,---,3,0,0,UG,FALSE
2481,CSE674,Algorithms for Data Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2482,CSE675,Computer Systems for Data Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2483,CSE677,Deep Learning lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2484,CSE678,Computer Systems Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2485,CSE679,Selected Topics in Data Engineering Lab,1,Faculty of Engineering and Applied Sciences,---,0,3,0,PG,FALSE
2486,CSE680,Data Engineering Industry Applications Project,6,Faculty of Engineering and Applied Sciences,---,0,18,0,PG,FALSE
2487,CSE681,Topics in Data Engineering: Applied Machine Learning,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2488,CSE682,Bioinformatics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2489,CSE683,Big Data in Finance,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2490,CSE684,Computational Models of Social Meaning,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2491,CSE685,Big Data Analytics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2492,CSE699,Big Data in Finance,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2493,CSE686,Applied Machine Learning for Financial Modeling and Forecasting,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2494,CSE688,Sustainability Technology and the Evolution of Smart Cities,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2495,CSE689,Data Engineering Ethics,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2496,CSE729,Project-Based Learning in Data Engineering,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2497,CSE730,Project-Based Learning in Data Management,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
2498,CSE571,Introduction to Quantum Computing,3,Faculty of Engineering and Applied Sciences,---,3,0,0,PG,FALSE
